<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CNYRUB_TOM,D,18/11/21,00:00:00,11.3994000,11.4836000,11.3660000,11.4510000,82007000
CNYRUB_TOM,D,19/11/21,00:00:00,11.4410000,11.5160000,11.3936000,11.4990000,124207000
CNYRUB_TOM,D,22/11/21,00:00:00,11.4775000,11.7562000,11.4700000,11.6903000,409222000
CNYRUB_TOM,D,23/11/21,00:00:00,11.7390000,11.7770000,11.5970000,11.6275000,147284000
CNYRUB_TOM,D,24/11/21,00:00:00,11.6261000,11.7275000,11.5995000,11.7160000,125645000
CNYRUB_TOM,D,25/11/21,00:00:00,11.7999000,11.7999000,11.6621000,11.6906000,116091000
CNYRUB_TOM,D,26/11/21,00:00:00,11.7660000,11.8678000,11.7565000,11.8105000,76426000
CNYRUB_TOM,D,29/11/21,00:00:00,11.7150000,11.7840000,11.6290000,11.6875000,70782000
CNYRUB_TOM,D,30/11/21,00:00:00,11.6706000,11.7814000,11.6240000,11.6395000,70257000
CNYRUB_TOM,D,01/12/21,00:00:00,11.6185000,11.7851000,11.5775000,11.6550000,109256000
CNYRUB_TOM,D,02/12/21,00:00:00,11.6444000,11.6559000,11.5366000,11.5700000,49123000
CNYRUB_TOM,D,03/12/21,00:00:00,11.5824000,11.6024000,11.5200000,11.5900000,58130000
CNYRUB_TOM,D,06/12/21,00:00:00,11.5724000,11.6700000,11.5301000,11.6625000,103687000
CNYRUB_TOM,D,07/12/21,00:00:00,11.9200000,11.9200000,11.5558000,11.6400000,106749000
CNYRUB_TOM,D,08/12/21,00:00:00,11.6349000,11.6562000,11.5876000,11.5876000,117184000
CNYRUB_TOM,D,09/12/21,00:00:00,11.6049000,11.7500000,11.5247000,11.5600000,73175000
CNYRUB_TOM,D,10/12/21,00:00:00,11.5849000,11.5880000,11.4980000,11.5000000,56566000
CNYRUB_TOM,D,13/12/21,00:00:00,11.5299000,11.5649000,11.5060000,11.5375000,67030000
CNYRUB_TOM,D,14/12/21,00:00:00,11.5499000,11.5974000,11.5254000,11.5750000,171509000
CNYRUB_TOM,D,15/12/21,00:00:00,11.5926000,11.6590000,11.5610000,11.5700000,253547000
CNYRUB_TOM,D,16/12/21,00:00:00,11.5649000,11.5800000,11.5100000,11.5650000,134375000
CNYRUB_TOM,D,17/12/21,00:00:00,11.5651000,11.6349000,11.5100000,11.6100000,90494000
CNYRUB_TOM,D,20/12/21,00:00:00,11.5501000,11.7850000,11.5501000,11.6175000,536306000
CNYRUB_TOM,D,21/12/21,00:00:00,11.6149000,11.6199000,11.5600000,11.6000000,144249000
CNYRUB_TOM,D,22/12/21,00:00:00,11.6151000,11.6199000,11.5356000,11.5650000,125912000
CNYRUB_TOM,D,23/12/21,00:00:00,11.5599000,11.5599000,11.4870000,11.5100000,116114000
CNYRUB_TOM,D,24/12/21,00:00:00,11.5124000,11.5724000,11.4763000,11.5600000,90793000
CNYRUB_TOM,D,27/12/21,00:00:00,11.5449000,11.5512000,11.4700000,11.5200000,188905000
CNYRUB_TOM,D,28/12/21,00:00:00,11.5176000,11.5919000,11.5119000,11.5675000,61028000
CNYRUB_TOM,D,29/12/21,00:00:00,11.5824000,11.6449000,11.5470000,11.6325000,68609000
CNYRUB_TOM,D,30/12/21,00:00:00,11.8200000,11.8200000,11.6325000,11.7175000,36876000
CNYRUB_TOM,D,03/01/22,00:00:00,11.7725000,11.8200000,11.6500000,11.6850000,2798000
CNYRUB_TOM,D,04/01/22,00:00:00,11.6950000,11.8450000,11.6850000,11.8150000,7261000
CNYRUB_TOM,D,05/01/22,00:00:00,12.2180000,12.2180000,11.8172000,12.0325000,5442000
CNYRUB_TOM,D,06/01/22,00:00:00,12.0450000,12.2100000,11.8700000,11.9350000,44281000
CNYRUB_TOM,D,07/01/22,00:00:00,11.9225000,11.9651000,11.7601000,11.8375000,1497000
CNYRUB_TOM,D,10/01/22,00:00:00,11.8250000,11.8443000,11.7291000,11.7750000,71193000
CNYRUB_TOM,D,11/01/22,00:00:00,11.7474000,11.7556000,11.6725000,11.6725000,123897000
CNYRUB_TOM,D,12/01/22,00:00:00,11.6924000,11.7724000,11.6640000,11.7502000,140130000
CNYRUB_TOM,D,13/01/22,00:00:00,11.7349000,12.0260000,11.7054000,12.0000000,214005000
CNYRUB_TOM,D,14/01/22,00:00:00,12.0000000,12.1500000,11.6387000,11.9950000,228654000
CNYRUB_TOM,D,17/01/22,00:00:00,12.0074000,12.0825000,11.9100000,11.9925000,83759000
CNYRUB_TOM,D,18/01/22,00:00:00,12.0174000,12.1075000,11.9801000,12.1075000,61277000
CNYRUB_TOM,D,19/01/22,00:00:00,12.1201000,12.1413000,11.9475000,12.0000000,82772000
CNYRUB_TOM,D,20/01/22,00:00:00,12.0049000,12.0999000,11.9826000,12.0725000,73612000
CNYRUB_TOM,D,21/01/22,00:00:00,12.1174000,12.2274000,12.0250000,12.2125000,57426000
CNYRUB_TOM,D,24/01/22,00:00:00,12.1726000,12.5534000,12.1471000,12.4400000,220883000
CNYRUB_TOM,D,25/01/22,00:00:00,12.8359000,12.8390000,12.2680000,12.4225000,268864000
CNYRUB_TOM,D,26/01/22,00:00:00,12.4499000,12.6924000,12.4174000,12.5555000,139548000
CNYRUB_TOM,D,27/01/22,00:00:00,12.5450000,12.5608000,12.1600000,12.2650000,99009000
CNYRUB_TOM,D,28/01/22,00:00:00,12.2725000,12.3199000,12.1763000,12.2375000,144537000
CNYRUB_TOM,D,31/01/22,00:00:00,12.2124000,12.2124000,12.1008000,12.1675000,165769000
CNYRUB_TOM,D,01/02/22,00:00:00,12.1200000,12.1550000,12.0100000,12.0725000,63615000
CNYRUB_TOM,D,02/02/22,00:00:00,12.0475000,12.0599000,11.9076000,11.9700000,84965000
CNYRUB_TOM,D,03/02/22,00:00:00,11.9974000,12.0949000,11.9860000,12.0400000,141771000
CNYRUB_TOM,D,04/02/22,00:00:00,12.2899000,12.2899000,11.9000000,11.9200000,99817000
CNYRUB_TOM,D,07/02/22,00:00:00,11.9649000,11.9649000,11.8481000,11.8725000,64211000
CNYRUB_TOM,D,08/02/22,00:00:00,11.8799000,11.8799000,11.7700000,11.7850000,46686000
CNYRUB_TOM,D,09/02/22,00:00:00,11.8049000,11.8049000,11.7076000,11.7400000,113548000
CNYRUB_TOM,D,10/02/22,00:00:00,11.7624000,11.7949000,11.6876000,11.7800000,165947000
CNYRUB_TOM,D,11/02/22,00:00:00,11.8076000,12.1825000,11.7600000,12.1150000,157140000
CNYRUB_TOM,D,14/02/22,00:00:00,12.1999000,12.3421000,11.9500000,12.0850000,196435000
CNYRUB_TOM,D,15/02/22,00:00:00,12.0151000,12.0875000,11.8480000,11.9125000,165792000
CNYRUB_TOM,D,16/02/22,00:00:00,11.8651000,11.9000000,11.8083000,11.8824000,74980000
CNYRUB_TOM,D,17/02/22,00:00:00,11.9450000,12.1081000,11.9300000,12.0650000,122642000
CNYRUB_TOM,D,18/02/22,00:00:00,11.9876000,12.2449000,11.9626000,12.2250000,72417000
CNYRUB_TOM,D,21/02/22,00:00:00,12.4297000,12.6615000,12.0550000,12.6175000,220615000
CNYRUB_TOM,D,22/02/22,00:00:00,12.5001000,12.7683000,12.4151000,12.4450000,212704000
CNYRUB_TOM,D,23/02/22,00:00:00,12.4624000,12.8974000,12.4201000,12.8225000,9399000
CNYRUB_TOM,D,24/02/22,00:00:00,12.9900000,15.3373000,12.9000000,15.3373000,50115000
CNYRUB_TOM,D,25/02/22,00:00:00,13.7500000,16.1999000,12.5000000,13.6071000,77040000
CNYRUB_TOM,D,28/02/22,00:00:00,14.3999000,17.4705000,14.3999000,16.5010000,80920000
CNYRUB_TOM,D,01/03/22,00:00:00,16.7000000,17.5000000,14.5500000,16.7000000,68263000
CNYRUB_TOM,D,02/03/22,00:00:00,17.7725000,17.9330000,15.7725000,17.5200000,106770000
CNYRUB_TOM,D,03/03/22,00:00:00,18.9199000,19.1374000,16.9870000,19.0000000,419330000
CNYRUB_TOM,D,04/03/22,00:00:00,19.0000000,20.5000000,18.5069000,20.0200000,318348000
CNYRUB_TOM,D,09/03/22,00:00:00,21.3500000,23.0126000,20.1500000,21.3999000,400660000
CNYRUB_TOM,D,10/03/22,00:00:00,22.0000000,22.2899000,19.5965000,20.1318000,357511000
CNYRUB_TOM,D,11/03/22,00:00:00,20.9000000,20.9169000,18.4594000,18.9200000,385446000
CNYRUB_TOM,D,14/03/22,00:00:00,20.0000000,20.0000000,17.4278000,17.9000000,681809000
CNYRUB_TOM,D,15/03/22,00:00:00,19.1853000,19.1853000,17.0100000,17.7550000,358094000
CNYRUB_TOM,D,16/03/22,00:00:00,17.7000000,18.4399000,16.9001000,17.8500000,499305000
CNYRUB_TOM,D,17/03/22,00:00:00,17.8500000,18.0000000,16.5000000,16.5160000,597923000
CNYRUB_TOM,D,18/03/22,00:00:00,16.8200000,17.3800000,16.2100000,16.6127000,584893000
CNYRUB_TOM,D,21/03/22,00:00:00,16.8270000,16.9727000,16.4000000,16.4082000,724910000
CNYRUB_TOM,D,22/03/22,00:00:00,16.4082000,16.5881000,16.3101000,16.3800000,533360000
CNYRUB_TOM,D,23/03/22,00:00:00,16.4000000,16.5570000,15.5500000,15.6000000,807477000
CNYRUB_TOM,D,24/03/22,00:00:00,15.4000000,15.9699000,14.9200000,15.2990000,922810000
CNYRUB_TOM,D,25/03/22,00:00:00,15.4700000,15.5512000,14.7060000,15.4680000,570119000
CNYRUB_TOM,D,28/03/22,00:00:00,15.4900000,15.6730000,14.7002000,14.8101000,682429000
CNYRUB_TOM,D,29/03/22,00:00:00,14.8134000,15.0696000,13.0500000,13.6900000,1069312000
CNYRUB_TOM,D,30/03/22,00:00:00,13.7105000,14.1700000,13.2210000,13.4700000,1010998000
CNYRUB_TOM,D,31/03/22,00:00:00,13.4700000,13.6000000,13.1500000,13.4096000,710739000
CNYRUB_TOM,D,01/04/22,00:00:00,13.4096000,13.4879000,13.1500000,13.3500000,1057287000
CNYRUB_TOM,D,04/04/22,00:00:00,13.2501000,13.4960000,13.2010000,13.3400000,677711000
CNYRUB_TOM,D,05/04/22,00:00:00,13.3560000,13.4000000,13.1500000,13.3055000,702932000
CNYRUB_TOM,D,06/04/22,00:00:00,13.3390000,13.4500000,12.9690000,13.0790000,946204000
CNYRUB_TOM,D,07/04/22,00:00:00,13.0790000,13.1150000,12.0401000,12.4400000,1333005000
CNYRUB_TOM,D,08/04/22,00:00:00,12.4405000,12.5932000,11.8620000,12.2300000,1486623000
CNYRUB_TOM,D,11/04/22,00:00:00,12.8800000,13.2399000,12.3825000,12.5450000,1994876000
CNYRUB_TOM,D,12/04/22,00:00:00,12.5450000,12.6820000,12.4001000,12.5301000,989659000
CNYRUB_TOM,D,13/04/22,00:00:00,12.5500000,12.7440000,12.4500000,12.7368000,771124000
CNYRUB_TOM,D,14/04/22,00:00:00,12.7300000,13.0959000,12.5333000,12.7290000,1329319000
CNYRUB_TOM,D,15/04/22,00:00:00,12.7700000,12.8175000,12.5510000,12.7180000,935654000
CNYRUB_TOM,D,18/04/22,00:00:00,12.7500000,12.8550000,12.4510000,12.6150000,1186977000
CNYRUB_TOM,D,19/04/22,00:00:00,12.6150000,12.6339000,12.2550000,12.3100000,1009024000
CNYRUB_TOM,D,20/04/22,00:00:00,12.3087000,12.3087000,11.9600000,12.1200000,1221229000
CNYRUB_TOM,D,21/04/22,00:00:00,12.0210000,12.1400000,11.5140000,11.9300000,1262588000
CNYRUB_TOM,D,22/04/22,00:00:00,11.9000000,11.9300000,11.2050000,11.6000000,1270134000
CNYRUB_TOM,D,25/04/22,00:00:00,11.6220000,11.6500000,11.0800000,11.2399000,996851000
CNYRUB_TOM,D,26/04/22,00:00:00,11.2399000,11.2910000,11.0200000,11.1216000,1145281000
CNYRUB_TOM,D,27/04/22,00:00:00,11.1276000,11.2100000,11.0425000,11.1450000,848616000
CNYRUB_TOM,D,28/04/22,00:00:00,11.1311000,11.2878000,10.8616000,11.1500000,1245100000
CNYRUB_TOM,D,29/04/22,00:00:00,11.0500000,11.1059000,10.6790000,10.8600000,1392325000
CNYRUB_TOM,D,04/05/22,00:00:00,10.7225000,10.7313000,10.0181000,10.0409000,1506828000
CNYRUB_TOM,D,05/05/22,00:00:00,10.0000000,10.3980000,9.9100000,10.2352000,1425898000
CNYRUB_TOM,D,06/05/22,00:00:00,10.2300000,10.6500000,9.9100000,10.5001000,1464369000
CNYRUB_TOM,D,11/05/22,00:00:00,9.7192000,10.5240000,9.7192000,10.0600000,1809562000
CNYRUB_TOM,D,12/05/22,00:00:00,10.0460000,10.1000000,9.3360000,9.3360000,1454754000
CNYRUB_TOM,D,13/05/22,00:00:00,9.4154000,9.6500000,9.1500000,9.5500000,1101627000
CNYRUB_TOM,D,16/05/22,00:00:00,9.5000000,9.5596000,9.2500000,9.4680000,1176868000
CNYRUB_TOM,D,17/05/22,00:00:00,9.4620000,9.5880000,9.3600000,9.5849000,926861000
CNYRUB_TOM,D,18/05/22,00:00:00,9.5800000,9.6000000,9.3115000,9.3975000,1432912000
CNYRUB_TOM,D,19/05/22,00:00:00,9.4100000,9.4200000,9.1300000,9.1750000,1494042000
CNYRUB_TOM,D,20/05/22,00:00:00,9.1702000,9.2500000,8.6695000,8.9298000,2786315000
CNYRUB_TOM,D,23/05/22,00:00:00,8.9303000,8.9886000,8.6928000,8.7500000,1542435000
CNYRUB_TOM,D,24/05/22,00:00:00,8.7811000,8.8500000,8.5800000,8.6320000,1656060000
CNYRUB_TOM,D,25/05/22,00:00:00,8.6550000,9.4740000,8.4061000,9.4007000,2306682000
CNYRUB_TOM,D,26/05/22,00:00:00,9.4300000,10.3133000,9.2125000,9.8910000,2454911000
CNYRUB_TOM,D,27/05/22,00:00:00,9.8999000,10.3795000,9.8115000,10.0479000,3330652000
CNYRUB_TOM,D,30/05/22,00:00:00,10.0100000,10.1936000,9.3551000,9.4744000,2038122000
CNYRUB_TOM,D,31/05/22,00:00:00,9.5390000,9.6800000,9.2000000,9.4700000,2123796000
CNYRUB_TOM,D,01/06/22,00:00:00,9.4650000,9.5519000,9.2800000,9.3060000,1283095000
CNYRUB_TOM,D,02/06/22,00:00:00,9.3299000,9.4400000,9.2523000,9.3401000,1062191000
CNYRUB_TOM,D,03/06/22,00:00:00,9.3900000,9.5025000,9.3340000,9.3941000,2091106000
CNYRUB_TOM,D,06/06/22,00:00:00,9.4050000,9.4850000,9.2513000,9.3214000,1869962000
CNYRUB_TOM,D,07/06/22,00:00:00,9.3214000,9.3975000,9.2140000,9.3081000,1230195000
CNYRUB_TOM,D,08/06/22,00:00:00,9.3367000,9.3797000,9.1500000,9.2497000,1915917000
CNYRUB_TOM,D,09/06/22,00:00:00,9.2020000,9.3467000,8.8800000,9.1114000,2214745000
CNYRUB_TOM,D,10/06/22,00:00:00,9.1090000,9.1990000,8.5290000,8.7770000,2154676000
CNYRUB_TOM,D,14/06/22,00:00:00,8.7500000,8.8770000,8.3130000,8.5200000,3553317000
CNYRUB_TOM,D,15/06/22,00:00:00,8.5211000,8.6700000,8.4657000,8.6200000,2645851000
CNYRUB_TOM,D,16/06/22,00:00:00,8.6706000,8.7097000,8.4960000,8.6265000,2003603000
CNYRUB_TOM,D,17/06/22,00:00:00,8.6265000,8.6746000,8.4300000,8.4300000,3013693000
CNYRUB_TOM,D,20/06/22,00:00:00,8.4700000,8.5447000,8.3900000,8.4390000,2431893000
CNYRUB_TOM,D,21/06/22,00:00:00,8.4400000,8.4639000,8.1135000,8.1290000,2844650000
CNYRUB_TOM,D,22/06/22,00:00:00,8.1310000,8.1504000,7.9282000,8.0350000,3190451000
CNYRUB_TOM,D,23/06/22,00:00:00,8.0350000,8.0920000,7.9305000,8.0186000,3024731000
CNYRUB_TOM,D,24/06/22,00:00:00,8.0200000,8.1784000,7.9750000,8.1634000,3072796000
CNYRUB_TOM,D,27/06/22,00:00:00,8.1635000,8.3174000,7.9670000,8.0501000,2689979000
CNYRUB_TOM,D,28/06/22,00:00:00,8.0800000,8.0900000,7.7675000,7.8300000,3210483000
CNYRUB_TOM,D,29/06/22,00:00:00,7.8280000,8.2277000,7.5011000,8.2031000,4111697000
CNYRUB_TOM,D,30/06/22,00:00:00,8.2102000,8.4890000,7.9120000,7.9901000,4201105000
CNYRUB_TOM,D,01/07/22,00:00:00,8.0142000,9.0100000,7.9300000,8.7511000,3835216000
CNYRUB_TOM,D,04/07/22,00:00:00,8.7900000,9.0440000,8.4500000,8.6750000,3858607000
CNYRUB_TOM,D,05/07/22,00:00:00,8.6780000,9.4750000,8.6064000,9.3999000,4905399000
CNYRUB_TOM,D,06/07/22,00:00:00,9.4000000,9.8421000,9.3811000,9.7485000,3916780000
CNYRUB_TOM,D,07/07/22,00:00:00,9.7485000,9.8900000,9.3641000,9.5355000,3269918000
CNYRUB_TOM,D,08/07/22,00:00:00,9.5350000,9.5350000,9.1900000,9.2762000,2635806000
CNYRUB_TOM,D,11/07/22,00:00:00,9.2100000,9.2887000,8.8550000,8.9020000,3286403000
CNYRUB_TOM,D,12/07/22,00:00:00,8.8995000,8.9096000,8.5060000,8.8418000,3435596000
CNYRUB_TOM,D,13/07/22,00:00:00,8.8600000,8.8950000,8.6202000,8.7052000,4072224000
CNYRUB_TOM,D,14/07/22,00:00:00,8.7000000,8.7390000,8.5415000,8.6563000,2906043000
CNYRUB_TOM,D,15/07/22,00:00:00,8.6500000,8.8150000,8.4300000,8.5901000,3534447000
CNYRUB_TOM,D,18/07/22,00:00:00,8.6000000,8.6285000,8.3551000,8.4400000,3239573000
CNYRUB_TOM,D,19/07/22,00:00:00,8.4393000,8.4393000,8.1518000,8.3000000,4182186000
CNYRUB_TOM,D,20/07/22,00:00:00,8.2700000,8.2700000,8.1111000,8.1500000,4123791000
CNYRUB_TOM,D,21/07/22,00:00:00,8.1400000,8.7186000,8.1040000,8.5200000,6660744000
CNYRUB_TOM,D,22/07/22,00:00:00,8.5240000,8.7789000,8.4611000,8.5837000,6147751000
CNYRUB_TOM,D,25/07/22,00:00:00,8.5840000,8.7190000,8.5439000,8.6894000,7781002000
CNYRUB_TOM,D,26/07/22,00:00:00,8.6952000,9.2370000,8.6952000,9.2000000,7576102000
CNYRUB_TOM,D,27/07/22,00:00:00,9.2300000,9.2630000,8.8780000,8.9971000,7816714000
CNYRUB_TOM,D,28/07/22,00:00:00,8.9800000,9.1898000,8.9002000,9.1401000,6839247000
CNYRUB_TOM,D,29/07/22,00:00:00,9.1251000,9.3661000,9.0802000,9.3299000,6465401000
CNYRUB_TOM,D,01/08/22,00:00:00,9.2700000,9.4580000,8.8070000,9.0330000,7447767000
CNYRUB_TOM,D,02/08/22,00:00:00,8.9760000,9.0480000,8.8520000,8.9700000,6579451000
CNYRUB_TOM,D,03/08/22,00:00:00,8.9800000,9.0450000,8.8520000,8.9860000,5657970000
CNYRUB_TOM,D,04/08/22,00:00:00,9.0200000,9.0630000,8.8890000,8.9400000,5923497000
CNYRUB_TOM,D,05/08/22,00:00:00,8.9500000,9.0740000,8.9060000,9.0520000,7951826000
CNYRUB_TOM,D,08/08/22,00:00:00,9.0290000,9.0890000,8.8880000,9.0270000,7084190000
CNYRUB_TOM,D,09/08/22,00:00:00,9.0280000,9.0410000,8.9120000,8.9240000,6593271000
CNYRUB_TOM,D,10/08/22,00:00:00,8.9200000,9.0950000,8.9040000,9.0900000,6041806000
CNYRUB_TOM,D,11/08/22,00:00:00,9.0700000,9.0760000,8.9880000,9.0260000,6335030000
CNYRUB_TOM,D,12/08/22,00:00:00,9.0400000,9.0670000,8.9500000,8.9950000,6263245000
CNYRUB_TOM,D,15/08/22,00:00:00,8.9830000,9.0900000,8.9510000,9.0300000,5694790000
CNYRUB_TOM,D,16/08/22,00:00:00,9.0380000,9.0650000,8.9240000,8.9700000,7385937000
CNYRUB_TOM,D,17/08/22,00:00:00,8.9700000,9.0200000,8.8160000,8.9010000,6235905000
CNYRUB_TOM,D,18/08/22,00:00:00,8.9100000,8.9260000,8.6800000,8.7560000,8035209000
CNYRUB_TOM,D,19/08/22,00:00:00,8.7470000,8.7590000,8.5340000,8.6100000,6731122000
CNYRUB_TOM,D,22/08/22,00:00:00,8.6500000,8.7800000,8.6200000,8.7110000,5929032000
CNYRUB_TOM,D,23/08/22,00:00:00,8.7150000,8.7870000,8.6800000,8.7200000,6250408000
CNYRUB_TOM,D,24/08/22,00:00:00,8.7350000,8.7600000,8.6950000,8.7480000,6404964000
CNYRUB_TOM,D,25/08/22,00:00:00,8.7470000,8.7680000,8.7000000,8.7550000,5395925000
CNYRUB_TOM,D,26/08/22,00:00:00,8.7620000,8.7690000,8.7200000,8.7650000,4671186000
CNYRUB_TOM,D,29/08/22,00:00:00,8.7600000,8.7630000,8.7000000,8.7260000,4583952000
CNYRUB_TOM,D,30/08/22,00:00:00,8.7300000,8.7550000,8.6520000,8.6750000,4681889000
CNYRUB_TOM,D,31/08/22,00:00:00,8.6000000,8.7820000,8.6000000,8.7200000,5939741000
CNYRUB_TOM,D,01/09/22,00:00:00,8.7300000,8.7560000,8.6980000,8.7270000,3268036000
CNYRUB_TOM,D,02/09/22,00:00:00,8.7310000,8.8250000,8.7280000,8.8050000,4478311000
CNYRUB_TOM,D,05/09/22,00:00:00,8.8170000,8.8540000,8.7170000,8.7380000,3727124000
CNYRUB_TOM,D,06/09/22,00:00:00,8.7400000,8.7740000,8.7130000,8.7650000,4739958000
CNYRUB_TOM,D,07/09/22,00:00:00,8.7670000,8.8090000,8.7280000,8.7320000,4252468000
CNYRUB_TOM,D,08/09/22,00:00:00,8.7520000,8.7750000,8.7140000,8.7310000,3781038000
CNYRUB_TOM,D,09/09/22,00:00:00,8.7300000,8.7500000,8.6970000,8.7230000,3206048000
CNYRUB_TOM,D,12/09/22,00:00:00,8.7230000,8.7600000,8.7000000,8.7130000,4634553000
CNYRUB_TOM,D,13/09/22,00:00:00,8.7130000,8.7440000,8.5560000,8.5950000,5325623000
CNYRUB_TOM,D,14/09/22,00:00:00,8.6100000,8.6180000,8.5460000,8.5880000,5382457000
CNYRUB_TOM,D,15/09/22,00:00:00,8.5870000,8.5990000,8.5120000,8.5710000,4989572000
CNYRUB_TOM,D,16/09/22,00:00:00,8.5750000,8.5800000,8.5220000,8.5460000,4724081000
CNYRUB_TOM,D,19/09/22,00:00:00,8.5520000,8.6330000,8.5250000,8.5590000,6377397000
CNYRUB_TOM,D,20/09/22,00:00:00,8.5660000,8.6480000,8.5250000,8.6450000,8365835000
CNYRUB_TOM,D,21/09/22,00:00:00,8.6480000,8.8500000,8.5330000,8.5770000,10529386000
CNYRUB_TOM,D,22/09/22,00:00:00,8.5770000,8.6360000,8.2740000,8.3030000,10288918000
CNYRUB_TOM,D,23/09/22,00:00:00,8.3030000,8.4010000,7.9400000,8.0920000,13124891000
CNYRUB_TOM,D,26/09/22,00:00:00,8.0900000,8.1870000,8.0010000,8.1200000,10680419000
CNYRUB_TOM,D,27/09/22,00:00:00,8.1200000,8.1920000,8.0800000,8.1550000,9427736000
CNYRUB_TOM,D,28/09/22,00:00:00,8.1560000,8.1790000,7.9750000,8.0230000,9247729000
CNYRUB_TOM,D,29/09/22,00:00:00,8.0390000,8.1640000,7.9120000,8.1200000,12065381000
CNYRUB_TOM,D,30/09/22,00:00:00,8.1210000,8.5450000,8.0170000,8.3410000,12213307000
CNYRUB_TOM,D,03/10/22,00:00:00,8.3550000,8.4540000,8.0160000,8.2680000,8611154000
CNYRUB_TOM,D,04/10/22,00:00:00,8.2810000,8.3280000,8.1550000,8.1990000,7791399000
CNYRUB_TOM,D,05/10/22,00:00:00,8.2000000,8.5890000,8.1490000,8.5750000,6962898000
CNYRUB_TOM,D,06/10/22,00:00:00,8.5530000,8.6800000,8.5020000,8.5550000,8221521000
CNYRUB_TOM,D,07/10/22,00:00:00,8.5600000,8.6570000,8.4930000,8.4970000,9987489000
CNYRUB_TOM,D,10/10/22,00:00:00,8.5500000,8.7000000,8.5200000,8.6570000,10729886000
CNYRUB_TOM,D,11/10/22,00:00:00,8.6250000,8.8000000,8.6250000,8.6830000,9718262000
CNYRUB_TOM,D,12/10/22,00:00:00,8.6990000,8.8540000,8.5580000,8.6830000,13633488000
CNYRUB_TOM,D,13/10/22,00:00:00,8.6890000,8.7620000,8.6600000,8.6850000,9313274000
CNYRUB_TOM,D,14/10/22,00:00:00,8.6940000,8.7370000,8.5820000,8.6020000,8701965000
CNYRUB_TOM,D,17/10/22,00:00:00,8.6010000,8.6270000,8.4610000,8.5330000,8484720000
CNYRUB_TOM,D,18/10/22,00:00:00,8.5330000,8.5740000,8.4740000,8.5050000,7467515000
CNYRUB_TOM,D,19/10/22,00:00:00,8.5050000,8.5250000,8.4070000,8.4620000,6670435000
CNYRUB_TOM,D,20/10/22,00:00:00,8.4650000,8.4800000,8.4020000,8.4380000,8524053000
CNYRUB_TOM,D,21/10/22,00:00:00,8.4160000,8.4370000,8.2900000,8.3090000,10424249000
CNYRUB_TOM,D,24/10/22,00:00:00,8.3090000,8.3650000,8.2940000,8.3320000,9389008000
CNYRUB_TOM,D,25/10/22,00:00:00,8.3300000,8.4170000,8.2950000,8.4070000,8496368000
CNYRUB_TOM,D,26/10/22,00:00:00,8.4150000,8.5100000,8.4100000,8.5000000,7862781000
CNYRUB_TOM,D,27/10/22,00:00:00,8.4990000,8.5120000,8.3930000,8.4700000,7232027000
CNYRUB_TOM,D,28/10/22,00:00:00,8.4600000,8.4800000,8.3730000,8.4030000,9626135000
